; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","wisdom","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497002447,"CurrentTimeLocal","Fri Jun  9 12:00:47 2017","Hostname","r02n03"
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,2,105,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,3,105,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,4,105,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,5,105,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,6,105,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,7,105,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,8,105,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,9,105,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,10,105,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,11,105,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,0,133,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,1,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,2,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,3,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,4,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,5,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,6,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,7,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,8,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,9,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,10,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,11,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,0,122,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,1,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,2,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,3,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,4,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,5,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,6,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,7,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,8,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,9,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,10,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,11,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,0,106,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,1,106,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,2,106,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,3,106,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,4,106,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,5,106,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,6,106,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,7,106,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,8,106,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,9,106,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,10,106,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,11,106,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,0,107,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,1,107,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,2,107,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,3,107,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,4,107,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,5,107,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,6,107,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,7,107,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,8,107,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,9,107,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,10,107,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,11,107,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,0,134,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,1,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,2,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,3,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,4,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,5,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,6,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,7,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,8,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,9,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,10,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,11,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,0,123,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,1,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,2,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,3,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,4,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,5,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,6,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,7,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,8,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,9,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,10,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,11,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,0,108,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,1,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,2,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,3,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,4,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,5,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,6,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,7,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,8,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,9,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,10,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,11,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,125,0,0,124,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,125,0,1,124,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,125,0,2,124,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,125,0,3,124,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,125,0,4,124,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,125,0,5,124,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,125,0,6,124,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,125,0,7,124,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,125,0,8,124,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,125,0,9,124,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,125,0,10,124,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,125,0,11,124,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,343,0,0,135,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,343,0,1,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,343,0,2,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,343,0,3,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,343,0,4,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,343,0,5,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,343,0,6,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,343,0,7,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,343,0,8,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,343,0,9,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,343,0,10,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",49,343,0,11,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,243,0,0,109,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,243,0,1,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,243,0,2,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,243,0,3,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,243,0,4,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,243,0,5,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,243,0,6,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,243,0,7,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,243,0,8,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,243,0,9,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,243,0,10,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",81,243,0,11,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,243,0,0,110,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,243,0,1,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,243,0,2,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,243,0,3,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,243,0,4,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,243,0,5,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,243,0,6,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,243,0,7,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,243,0,8,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,243,0,9,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,243,0,10,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,243,0,11,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,625,0,0,125,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,625,0,1,125,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,625,0,2,125,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,625,0,3,125,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,625,0,4,125,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,625,0,5,125,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,625,0,6,125,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,625,0,7,125,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,625,0,8,125,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,625,0,9,125,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,625,0,10,125,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",125,625,0,11,125,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,343,0,0,136,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,343,0,1,136,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,343,0,2,136,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,343,0,3,136,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,343,0,4,136,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,343,0,5,136,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,343,0,6,136,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,343,0,7,136,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,343,0,8,136,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,343,0,9,136,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,343,0,10,136,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,343,0,11,136,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,729,0,0,111,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,729,0,1,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,729,0,2,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,729,0,3,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,729,0,4,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,729,0,5,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,729,0,6,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,729,0,7,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,729,0,8,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,729,0,9,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,729,0,10,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",243,729,0,11,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",625,625,0,0,126,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",625,625,0,1,126,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",625,625,0,2,126,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",625,625,0,3,126,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",625,625,0,4,126,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",625,625,0,5,126,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",625,625,0,6,126,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",625,625,0,7,126,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",625,625,0,8,126,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",625,625,0,9,126,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",625,625,0,10,126,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",625,625,0,11,126,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",729,729,0,0,112,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",729,729,0,1,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",729,729,0,2,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",729,729,0,3,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",729,729,0,4,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",729,729,0,5,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",729,729,0,6,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",729,729,0,7,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",729,729,0,8,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",729,729,0,9,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",729,729,0,10,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",729,729,0,11,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,2401,0,0,137,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,2401,0,1,137,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,2401,0,2,137,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,2401,0,3,137,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,2401,0,4,137,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,2401,0,5,137,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,2401,0,6,137,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,2401,0,7,137,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,2401,0,8,137,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,2401,0,9,137,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",2,"radix357",343,2401,0,10,137,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
